id,original_title,original_language,overview,genres,cast,keywords,director,status,vote_average,vote_count,popularity,genres_bin,cast_bin
10861,Maximum Risk,en,"A policeman takes his twin brother's place and inherits his problems and a beautiful girlfriend. He is forced to kickbox his way from France to the U.S. and back while playing footsie with the FBI and Russian mafia. Not just muscles with a badge, the policeman must find the answers to some tough questions, none harder than what the heck is an accordian player doing in a sauna.","['Action', 'Adventure', 'Thriller']",Je,"['mistake in person', 'dying and death', 'twin brother', 'russian mafia']",Ringo Lam,Released,5.2,101,10.115011,"[1, 1, 1]","[1, 1]"
12770,Stealing Harvard,en,"John and his girlfriend have vowed to marry once they save $30,000 for their dream house. But the minute they achieve their financial goal, John finds out his niece has been accepted at Harvard, and he's reminded of his promise to pay for her tuition (nearly $30,000). John's friend Duff convinces him to turn to petty crime to make the payment … but Duff's hare-brained schemes spin quickly out of control.","['Action', 'Comedy', 'Drama']",Ja,"['robbery', 'fool', 'studies', 'house', 'uncle', 'independent film', 'money']",Bruce McCulloch,Released,4.4,46,7.321181,"[1, 1, 1]","[1, 1]"
276907,Legend,en,"Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety.","['Crime', 'Thriller']",To,"['biography', 'based on true story', 'gangster', 'twins']",Brian Helgeland,Released,6.7,973,32.854557,"[1, 1]","[1, 1]"
10074,Hot Rod,en,"For Rod Kimball, performing stunts is a way of life, even though he is rather accident-prone. Poor Rod cannot even get any respect from his stepfather, Frank, who beats him up in weekly sparring matches. When Frank falls ill, Rod devises his most outrageous stunt yet to raise money for Frank's operation -- and then Rod will kick Frank's butt.","['Action', 'Comedy']",An,"['stuntman', 'step father', 'swimming pool', 'aftercreditsstinger']",Akiva Schaffer,Released,6.3,313,6.309587,"[1, 1]","[1, 1]"
65055,Shark Night,en,A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks.,"['Horror', 'Thriller']",Sa,"['shark attack', 'louisiana', 'dirty cop', 'shark', 'aftercreditsstinger']",David R. Ellis,Released,4.9,132,8.363702,"[1, 1]","[1, 1]"
10397,Angela's Ashes,en,"Based on the best selling autobiography by Irish expat Frank McCourt, Angela's Ashes follows the experiences of young Frankie and his family as they try against all odds to escape the poverty endemic in the slums of pre-war Limerick. The film opens with the family in Brooklyn, but following the death of one of Frankie's siblings, they return home, only to find the situation there even worse. Prejudice against Frankie's Northern Irish father makes his search for employment in the Republic difficult despite his having fought for the IRA, and when he does find money, he spends the money on drink.",['Drama'],Em,"['emigration', 'irish-american', 'hunger', 'socially deprived family', 'famine', 'alcoholism', 'brooklyn new york city']",Alan Parker,Released,7.0,59,4.88794,[1],"[1, 1]"
200505,Draft Day,en,"At the NFL Draft, general manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.",['Drama'],Ke,"['sport', 'duringcreditsstinger']",Ivan Reitman,Released,6.5,304,14.17009,[1],"[1, 1]"
11954,Lifeforce,en,A space shuttle mission investigating Halley's Comet brings back a malevolent race of space vampires who transform most of London's population into zombies. The only survivor of the expedition and British authorities attempt to capture a mysterious but beautiful alien woman who appears responsible.,"['Fantasy', 'Horror', 'ScienceFiction', 'Thriller']",St,"['space marine', 'vampire', 'flying saucer', 'comet', 'alien', ""halley's comet""]",Tobe Hooper,Released,6.2,135,12.18362,"[1, 1, 1, 1]","[1, 1]"
60309,The Conspirator,en,"Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.","['Crime', 'Drama', 'History']",Ev,"['president', 'history', 'conspiracy', 'lawyer', 'trial', 'boarding house', 'military tribunal', 'historical', 'union', 'private club']",Robert Redford,Released,6.2,137,9.169271,"[1, 1, 1]","[1, 1]"
9787,Lords of Dogtown,en,"The film follows the surf and skateboarding trends that originated in Venice, California during the 1970s.",['Drama'],Em,"['skateboarding', 'success', 'independent film', 'woman director']",Catherine Hardwicke,Released,7.0,210,8.127728,[1],"[1, 1]"
293646,The 33,en,"Based on a true story about the collapse at the mine in San Jose, Chile that  left 33 miners isolated underground for 69 days.","['Drama', 'History']",An,"['mining', 'chile', 'based on true story', 'survival', 'woman director', 'mining accident']",Patricia Riggen,Released,6.0,378,10.699952,"[1, 1]","[1, 1]"
6978,Big Trouble in Little China,en,"When trucker, Jack Burton agreed to take his friend, Wang Chi to pick up his fiancee at the airport, he never expected to get involved in a supernatural battle between good and evil. Wang's fiancee has emerald green eyes, which make her a perfect target for immortal sorcerer, Lo Pan and his three invincible cronies. Lo Pan must marry a girl with green eyes so he can regain his physical form.","['Action', 'Adventure', 'Comedy', 'Fantasy']",Ku,"['kung fu', 'chinatown', 'magic', 'mystery']",John Carpenter,Released,7.1,705,29.796394,"[1, 1, 1, 1]","[1, 1]"
133698,Un Plan parfait,fr,"Successful woman in love tries to break her family curse of every first marriage ending in divorce, by dashing to the alter with a random stranger before marrying her boyfriend.","['Comedy', 'Romance']",Di,[],Pascal Chaumeil,Released,5.6,194,11.60921,"[1, 1]","[1, 1]"
59440,Warrior,en,"The inspirational story of an estranged family that finds redemption in the unlikeliest of places…the MMA ring. Tommy Riordan (Tom Hardy), an ex-marine with a tragic past, returns home and enlists his father (Nick Nolte), a recovering alcoholic and former wrestling coach, to train him for “Sparta”, the biggest MMA tournament ever held. But when Tommy’s underdog brother, Brendan (Joel Edgerton), fights his way into the tournament, the two brothers must finally confront each other and the forces that pulled them apart. What ensues is the most gut-wrenching, soul-stirring, and unforgettable battle of their lives.","['Action', 'Drama']",To,"['bank', 'training', 'beating', 'mixed martial arts', 'teacher', 'muscleman', 'combat', 'alcoholic', 'gym', 'exercise']",Gavin O'Connor,Released,7.7,1272,51.915025,"[1, 1]","[1, 1]"
1770,Michael Collins,en,"Michael Collins plays a crucial role in the establishment of the Irish Free State in the 1920s, but becomes vilified by those hoping to create a completely independent Irish republic.","['Drama', 'Thriller']",Li,"['civil war', 'fight', 'presidential election', 'freedom fighter', 'chinese civil war', 'ireland']",Neil Jordan,Released,6.7,97,8.314624,"[1, 1]","[1, 1]"
10655,Gettysburg,en,"Summer 1863. The Confederacy pushes north into Pennsylvania. Union divisions converge to face them. The two great armies clash at Gettysburg, site of a theology school. For three days, through such legendary actions as Little Round Top and Pickett's Charge, the fate of ""one nation, indivisible"" hangs in the balance.","['Drama', 'History', 'War']",Je,"['civil war', 'independence', 'troops', 'army', 'battle', 'union soldier', 'confederate soldier', 'american civil war']",Ronald F. Maxwell,Released,6.6,90,5.529035,"[1, 1, 1]","[1, 1]"
8988,Stop-Loss,en,"A veteran soldier returns from his completed tour of duty in Iraq, only to find his life turned upside down when he is arbitrarily ordered to return to field duty by the Army.","['Drama', 'War']",Ry,"['post traumatic stress  disorder', 'iraq war veteran', 'u.s. soldier', 'woman director']",Kimberly Peirce,Released,6.1,82,4.002579,"[1, 1]","[1, 1]"
15992,Abandon,en,"A psychological thriller about a senior at one of America's most prestigious universities. Under enormous pressure to complete her thesis and earn a top job at one of the world's most competitive consulting firms, Katie is still coping with the sudden unexplained disappearance of her first love two years prior. As the investigation continues, Katie is forced to choose between past passions and new possibilities, even as new facts are uncovered.","['Drama', 'Mystery', 'Thriller']",Ka,"['alcohol', 'detective', 'dancer', 'nightmare', 'college', 'job', 'party', 'elite', 'suspense', 'drug', 'boyfriend', 'thesis', 'pressure']",Stephen Gaghan,Released,4.6,45,3.888776,"[1, 1, 1]","[1, 1]"
17707,Brokedown Palace,en,"Best friends Alice and Darlene take a trip to Thailand after graduating high school. In Thailand, they meet a captivating Australian man, who calls himself Nick Parks. Darlene is particularly smitten with Nick and convinces Alice to take Nick up on his offer to treat the two of them to what amounts to a day trip to Hong Kong. In the airport, the girls are seized by the police and shocked to discover that one of their bags contains heroin.","['Drama', 'Thriller']",Cl,"['holiday', 'prison', 'thailand', 'drug', 'injustice']",Jonathan Kaplan,Released,6.2,111,7.296459,"[1, 1]","[1, 1]"
77883,The Possession,en,"A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.","['Horror', 'Thriller']",Je,[],Ole Bornedal,Released,5.8,498,21.680424,"[1, 1]","[1, 1]"
40001,Mrs. Winterbourne,en,"Connie Doyle is eighteen and pregnant her boyfriend has kicked her out. She accidentaly ends up on a train where she meets Hugh Winterbourne and his wife Patricia who is pregnant. The train wrecks and she wakes up in the hosptial to find out that it's been assumed that she's Patricia. Hugh's mother takes her in and she falls in love with Hugh's brother Bill. Just when she thinks everything is going her way, her ex-boyfriend shows up.","['Comedy', 'Drama', 'Romance']",Sh,"['role reversal', 'mistaken identity', 'train wreck']",Richard Benjamin,Released,5.3,25,7.946769,"[1, 1, 1]","[1, 1]"
64639,Straw Dogs,en,"L.A. screenwriter David Sumner relocates with his wife, Amy, to her hometown in the deep South. There, while tensions build between them, a brewing conflict with locals becomes a threat to them both.","['Drama', 'Thriller']",Ja,"['southern usa', 'rape', 'bar', 'wife husband relationship', 'barn', 'machismo', 'rifle', 'home invasion']",Rod Lurie,Released,5.5,144,7.473455,"[1, 1]","[1, 1]"
9903,The Hoax,en,"In what would cause a fantastic media frenzy, Clifford Irving sells his bogus biography of Howard Hughes to a premiere publishing house in the early 1970s.","['Comedy', 'Drama']",Ri,"['flying', '1970s', 'false identity', 'biography']",Lasse Hallström,Released,6.4,60,5.073536,"[1, 1]","[1, 1]"
21338,Stone Cold,en,"Joe Huff (Brian Bosworth) is a tough, loner cop with a flair for infiltrating dangerous biker gangs. The FBI blackmail Joe into an undercover operation that entails infiltrating ""The Brotherhood"" - a powerful Mississippi biker gang linked in the murder of government officials as well as dealing drugs with the mafia.","['Action', 'Crime', 'Thriller']",Br,"['undercover', 'fbi', 'biker', 'cop', 'motorcycle gang']",Craig R. Baxley,Released,5.7,34,3.623002,"[1, 1, 1]","[1, 1]"
20766,The Road,en,"A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind and water. It is cold enough to crack stones, and, when the snow falls it is gray. The sky is dark. Their destination is the warmer south, although they don't know what, if anything, awaits them there.","['Adventure', 'Drama']",Vi,"['post-apocalyptic', 'dystopia', 'paternity', 'duringcreditsstinger']",John Hillcoat,Released,6.8,1087,41.075532,"[1, 1]","[1, 1]"
